,datetime,nav,cash_position,margin_requirement
0,1975-12-31,151.09984564966595,151.09984564966598,151.09984564966595
0,1976-01-30,170.51061548592133,170.5106154859213,170.51061548592128
0,1976-02-27,196.5140480447189,196.5140480447189,196.51404804471886
0,1976-03-31,196.19115285597059,196.19115285597059,196.19115285597059
0,1976-04-30,196.46521009749338,196.46521009749338,196.46521009749347
0,1976-05-28,195.94034852854764,195.94034852854764,195.94034852854762
0,1976-06-30,195.58738800045424,195.58738800045424,195.58738800045433
0,1976-07-30,202.77905836844815,202.7790583684481,202.77905836844803
0,1976-08-31,204.77648327094917,204.77648327094917,204.7764832709492
0,1976-09-30,204.1523039743118,204.1523039743118,204.15230397431182
0,1976-10-29,204.1261779970329,204.1261779970329,204.12617799703293
0,1976-11-30,204.4279656783795,204.42796567837948,204.42796567837945
0,1976-12-31,217.5081973905771,217.5081973905771,217.50819739057707
0,1977-01-31,240.66671670918748,240.66671670918748,240.66671670918757
0,1977-02-28,241.95716738459424,241.95716738459424,241.95716738459427
0,1977-03-31,246.44909153818318,246.44909153818318,246.4490915381832
0,1977-04-29,255.73216362197593,255.73216362197593,255.73216362197593
0,1977-05-31,257.6714281441677,257.6714281441677,257.67142814416775
0,1977-06-30,255.3922369582679,255.39223695826792,255.39223695826794
0,1977-07-29,256.9018401299536,256.9018401299536,256.9018401299536
0,1977-08-31,251.10171183075738,251.1017118307574,251.10171183075738
0,1977-09-30,250.20804083835176,250.20804083835176,250.2080408383518
0,1977-10-31,252.07343074566063,252.07343074566063,252.07343074566057
0,1977-11-30,261.74022187030505,261.74022187030505,261.74022187030505
0,1977-12-30,254.49112778347424,254.49112778347427,254.4911277834743
0,1978-01-31,270.9364558007108,270.9364558007108,270.93645580071075
0,1978-02-28,275.46849456453174,275.46849456453174,275.46849456453174
0,1978-03-31,287.0068613903867,287.0068613903867,287.0068613903866
0,1978-04-28,286.7088474969654,286.70884749696546,286.7088474969654
0,1978-05-31,287.7964996130502,287.7964996130502,287.7964996130502
0,1978-06-30,286.75374443234864,286.75374443234864,286.7537444323487
0,1978-07-31,280.11019578436935,280.11019578436935,280.11019578436935
0,1978-08-31,283.89119137547726,283.89119137547726,283.8911913754772
0,1978-09-29,290.30512763030816,290.30512763030816,290.3051276303081
0,1978-10-31,291.5427960029107,291.5427960029107,291.5427960029107
0,1978-11-30,274.55841251486515,274.55841251486515,274.5584125148652
0,1978-12-29,268.3651288324049,268.3651288324049,268.36512883240493
0,1979-01-31,283.6710251516512,283.6710251516512,283.67102515165124
0,1979-02-28,288.5698158161737,288.5698158161737,288.56981581617373
0,1979-03-30,284.37715597343185,284.37715597343185,284.3771559734319
0,1979-04-30,285.2216544714904,285.22165447149047,285.2216544714905
0,1979-05-31,290.50478549356427,290.50478549356427,290.5047854935643
0,1979-06-29,291.19820858602577,291.19820858602577,291.19820858602577
0,1979-07-31,297.69105504286836,297.69105504286836,297.69105504286836
0,1979-08-31,290.6332534300903,290.6332534300903,290.63325343009024
0,1979-09-28,279.04761454788354,279.04761454788354,279.04761454788354
0,1979-10-31,268.66251637335534,268.66251637335534,268.6625163733553
0,1979-11-30,248.61334333068456,248.6133433306846,248.61334333068461
0,1979-12-31,236.53245118922482,236.53245118922484,236.53245118922484
0,1980-01-31,235.41512530036042,235.41512530036044,235.41512530036047
0,1980-02-29,226.0309487218561,226.03094872185613,226.03094872185613
0,1980-03-31,234.05164553201985,234.05164553201985,234.05164553201985
0,1980-04-30,225.7870809971546,225.7870809971546,225.78708099715465
0,1980-05-30,223.64838230458656,223.64838230458656,223.6483823045865
0,1980-06-30,213.74724994862612,213.74724994862612,213.74724994862603
0,1980-07-31,207.4870353356898,207.48703533568982,207.48703533568977
0,1980-08-29,203.7054732019683,203.7054732019683,203.7054732019683
0,1980-09-30,197.23154693528755,197.23154693528758,197.23154693528755
0,1980-10-31,195.75610930238105,195.75610930238108,195.7561093023811
0,1980-11-28,175.86094140838793,175.86094140838793,175.860941408388
0,1980-12-31,180.72241047675618,180.72241047675618,180.72241047675618
0,1981-01-30,200.10014754714672,200.10014754714672,200.10014754714675
0,1981-02-27,205.1399949258614,205.1399949258614,205.1399949258613
0,1981-03-31,205.19690797834255,205.19690797834255,205.19690797834255
0,1981-04-30,216.6348692026324,216.6348692026324,216.63486920263236
0,1981-05-29,215.75673027630444,215.75673027630444,215.7567302763045
0,1981-06-30,237.09321658587538,237.09321658587535,237.09321658587538
0,1981-07-31,230.4206140972305,230.4206140972305,230.42061409723047
0,1981-08-31,239.75359613493222,239.75359613493225,239.75359613493228
0,1981-09-30,248.25029011967501,248.25029011967501,248.25029011967501
0,1981-10-30,229.7437575127988,229.7437575127988,229.74375751279882
0,1981-11-30,238.6929437629962,238.6929437629962,238.69294376299624
0,1981-12-31,239.78691793225158,239.78691793225158,239.7869179322516
0,1982-01-29,249.4973914169635,249.4973914169635,249.49739141696352
0,1982-02-26,268.006743635826,268.006743635826,268.00674363582596
0,1982-03-31,278.1267187293629,278.1267187293629,278.1267187293629
0,1982-04-30,274.07989401477766,274.0798940147776,274.07989401477755
0,1982-05-28,277.93413158689987,277.93413158689987,277.93413158689987
0,1982-06-30,290.8124914043833,290.8124914043833,290.8124914043834
0,1982-07-30,294.45066556412996,294.45066556412996,294.45066556412996
0,1982-08-31,288.8007597624405,288.8007597624405,288.8007597624405
0,1982-09-30,295.15969792260375,295.15969792260375,295.1596979226037
0,1982-10-29,283.76330893058486,283.76330893058486,283.7633089305849
0,1982-11-30,288.8384885022659,288.8384885022659,288.83848850226593
0,1982-12-31,288.8038010962051,288.8038010962051,288.80380109620506
0,1983-01-31,288.33241354030554,288.33241354030554,288.3324135403055
0,1983-02-28,297.15109458116626,297.15109458116626,297.15109458116626
0,1983-03-31,307.8671759107357,307.8671759107356,307.86717591073557
0,1983-04-29,312.0466006578454,312.0466006578454,312.0466006578454
0,1983-05-31,319.38514192890887,319.38514192890887,319.38514192890887
0,1983-06-30,319.6505540627374,319.6505540627374,319.65055406273746
0,1983-07-29,343.39501242794944,343.39501242794944,343.3950124279494
0,1983-08-31,358.78435571604007,358.78435571604,358.78435571603995
0,1983-09-30,370.284227766112,370.284227766112,370.28422776611205
0,1983-10-31,402.3509296195359,402.35092961953586,402.3509296195359
0,1983-11-30,397.65071324902704,397.65071324902704,397.6507132490271
0,1983-12-30,412.6197477633422,412.61974776334216,412.6197477633422
0,1984-01-31,443.81798248420944,443.81798248420944,443.8179824842095
0,1984-02-29,462.3534351969526,462.3534351969526,462.35343519695255
0,1984-03-30,466.7476340858861,466.74763408588615,466.74763408588615
0,1984-04-30,468.77395332402295,468.77395332402295,468.7739533240229
0,1984-05-31,486.47798521278287,486.4779852127828,486.47798521278276
0,1984-06-29,468.84732467488766,468.84732467488766,468.84732467488766
0,1984-07-31,486.8490930507892,486.8490930507892,486.8490930507892
0,1984-08-31,473.4133376398579,473.4133376398579,473.4133376398578
0,1984-09-28,501.7673356567237,501.7673356567236,501.7673356567235
0,1984-10-31,518.111648230254,518.111648230254,518.1116482302539
0,1984-11-30,551.2976045059596,551.2976045059596,551.2976045059597
0,1984-12-31,552.8790201682239,552.8790201682239,552.879020168224
0,1985-01-31,526.376936808924,526.376936808924,526.376936808924
0,1985-02-28,518.0517831707443,518.0517831707443,518.0517831707444
0,1985-03-29,529.4715728572187,529.4715728572187,529.4715728572188
0,1985-04-30,536.6875708961987,536.6875708961987,536.6875708961986
0,1985-05-31,530.5934024903783,530.5934024903783,530.5934024903781
0,1985-06-28,538.9428971477155,538.9428971477155,538.9428971477154
0,1985-07-31,544.8660623059011,544.8660623059011,544.866062305901
0,1985-08-30,549.1741064960867,549.1741064960867,549.1741064960866
0,1985-09-30,567.7199828141685,567.7199828141684,567.7199828141687
0,1985-10-31,564.4496088818387,564.4496088818386,564.4496088818387
0,1985-11-29,547.869672816621,547.869672816621,547.8696728166212
0,1985-12-31,540.320715535893,540.3207155358929,540.320715535893
0,1986-01-31,533.1634957411685,533.1634957411685,533.1634957411686
0,1986-02-28,540.0639203593971,540.063920359397,540.0639203593969
0,1986-03-31,544.9396389734127,544.9396389734127,544.9396389734128
0,1986-04-30,529.3892214237597,529.3892214237597,529.3892214237599
0,1986-05-30,521.51559614744,521.51559614744,521.5155961474401
0,1986-06-30,509.0541816731056,509.0541816731055,509.05418167310546
0,1986-07-31,526.0191559514876,526.0191559514875,526.0191559514876
0,1986-08-29,537.4342706794495,537.4342706794495,537.4342706794496
0,1986-09-30,571.1420278608064,571.1420278608063,571.1420278608064
0,1986-10-31,555.6110290337969,555.6110290337967,555.611029033797
0,1986-11-28,561.4365687072745,561.4365687072744,561.4365687072748
0,1986-12-31,579.4669095224979,579.4669095224979,579.4669095224979
0,1987-01-30,550.4178724230314,550.4178724230314,550.4178724230313
0,1987-02-27,538.5433345488542,538.5433345488541,538.5433345488541
0,1987-03-31,551.3190369588992,551.3190369588991,551.3190369588992
0,1987-04-30,558.4832410829886,558.4832410829886,558.4832410829887
0,1987-05-29,573.2333601746415,573.2333601746415,573.2333601746416
0,1987-06-30,588.607695209001,588.6076952090009,588.6076952090009
0,1987-07-31,598.1357034298687,598.1357034298687,598.1357034298687
0,1987-08-31,597.555119861252,597.5551198612519,597.555119861252
0,1987-09-30,602.0304255882388,602.0304255882387,602.0304255882388
0,1987-10-30,649.5870332494472,649.5870332494471,649.5870332494472
0,1987-11-30,677.1952115559887,677.1952115559889,677.1952115559889
0,1987-12-31,626.1631603210534,626.1631603210534,626.1631603210535
0,1988-01-29,670.5762726834271,670.5762726834271,670.5762726834271
0,1988-02-29,687.0562027571965,687.0562027571966,687.0562027571965
0,1988-03-31,696.1060163530562,696.1060163530561,696.106016353056
0,1988-04-29,705.3056316466253,705.3056316466253,705.305631646625
0,1988-05-31,730.8204844787191,730.820484478719,730.8204844787191
0,1988-06-30,733.419827663577,733.419827663577,733.4198276635768
0,1988-07-29,747.6173543067077,747.6173543067076,747.6173543067075
0,1988-08-31,767.285217602421,767.285217602421,767.2852176024211
0,1988-09-30,761.2680619980898,761.2680619980898,761.2680619980899
0,1988-10-31,779.0024416595694,779.0024416595693,779.0024416595695
0,1988-11-30,790.0217486515961,790.0217486515961,790.0217486515962
0,1988-12-30,778.3829763045508,778.3829763045508,778.3829763045509
0,1989-01-31,763.5505508591599,763.5505508591599,763.55055085916
0,1989-02-28,769.1353083029314,769.1353083029313,769.1353083029314
0,1989-03-31,771.830587145678,771.830587145678,771.8305871456781
0,1989-04-28,760.2671469359012,760.2671469359012,760.2671469359016
0,1989-05-31,749.6719070605996,749.6719070605994,749.6719070605993
0,1989-06-30,769.1515274821195,769.1515274821193,769.1515274821196
0,1989-07-31,741.8420041958235,741.8420041958235,741.8420041958236
0,1989-08-31,741.7687032442419,741.7687032442418,741.7687032442416
0,1989-09-29,722.8779793217785,722.8779793217785,722.8779793217784
0,1989-10-31,717.8208801845979,717.8208801845977,717.8208801845979
0,1989-11-30,701.1585378215012,701.1585378215011,701.158537821501
0,1989-12-29,697.8474586343309,697.8474586343308,697.8474586343309
0,1990-01-31,727.4214293792908,727.4214293792907,727.4214293792909
0,1990-02-28,724.6111315679398,724.6111315679398,724.6111315679399
0,1990-03-30,698.8573368183735,698.8573368183734,698.8573368183736
0,1990-04-30,683.2933352782738,683.2933352782737,683.2933352782736
0,1990-05-31,639.7804984419543,639.7804984419541,639.7804984419543
0,1990-06-29,627.6099933912005,627.6099933912004,627.6099933912003
0,1990-07-31,628.6244318596316,628.6244318596314,628.6244318596314
0,1990-08-31,649.6655131086751,649.665513108675,649.6655131086752
0,1990-09-28,658.2514967485266,658.2514967485265,658.2514967485264
0,1990-10-31,620.6276895297094,620.6276895297094,620.6276895297096
0,1990-11-30,581.6436475032708,581.6436475032707,581.6436475032708
0,1990-12-31,565.605346815132,565.605346815132,565.6053468151321
0,1991-01-31,582.522079171261,582.522079171261,582.5220791712611
0,1991-02-28,581.674836373636,581.674836373636,581.6748363736361
0,1991-03-28,580.3196946579357,580.3196946579355,580.3196946579354
0,1991-04-30,578.4820907179803,578.4820907179803,578.4820907179803
0,1991-05-31,572.0048428171582,572.0048428171581,572.0048428171582
0,1991-06-28,586.972074185911,586.972074185911,586.9720741859111
0,1991-07-31,569.5417342787607,569.5417342787606,569.5417342787607
0,1991-08-30,557.9307947068077,557.9307947068075,557.9307947068077
0,1991-09-30,535.3360996425523,535.3360996425522,535.3360996425522
0,1991-10-31,508.3429513130346,508.3429513130345,508.3429513130345
0,1991-11-29,505.9580211945771,505.95802119457704,505.9580211945772
0,1991-12-31,463.77249719336004,463.7724971933599,463.7724971933601
0,1992-01-31,488.0579082282228,488.0579082282228,488.05790822822286
0,1992-02-28,524.8390161585418,524.8390161585417,524.8390161585417
0,1992-03-31,558.2568835450452,558.2568835450452,558.2568835450452
0,1992-04-30,614.6792042916978,614.6792042916977,614.6792042916977
0,1992-05-29,631.5282413885761,631.528241388576,631.5282413885759
0,1992-06-30,657.1739752516149,657.1739752516149,657.173975251615
0,1992-07-31,662.5802433552069,662.5802433552069,662.580243355207
0,1992-08-31,680.144916146764,680.1449161467639,680.144916146764
0,1992-09-30,674.6782513832344,674.6782513832343,674.6782513832344
0,1992-10-30,655.7413895369951,655.741389536995,655.741389536995
0,1992-11-30,646.1698861122339,646.1698861122338,646.1698861122338
0,1992-12-31,660.451121426896,660.4511214268958,660.4511214268957
0,1993-01-29,698.2373664320515,698.2373664320515,698.2373664320514
0,1993-02-26,732.5116389462532,732.5116389462531,732.511638946253
0,1993-03-31,732.6011290126706,732.6011290126705,732.6011290126709
0,1993-04-30,747.2290275557465,747.2290275557464,747.2290275557463
0,1993-05-28,729.1924339406644,729.1924339406643,729.1924339406642
0,1993-06-30,722.2037189507412,722.2037189507412,722.2037189507413
0,1993-07-30,739.7193467305812,739.719346730581,739.7193467305813
0,1993-08-31,728.2418577645335,728.2418577645334,728.2418577645333
0,1993-09-30,730.3902529331664,730.3902529331663,730.3902529331663
0,1993-10-29,713.9813328790231,713.9813328790228,713.9813328790228
0,1993-11-30,739.3432565747672,739.3432565747671,739.3432565747671
0,1993-12-31,742.3617548899815,742.3617548899813,742.3617548899814
0,1994-01-31,772.4921011027785,772.4921011027784,772.4921011027785
0,1994-02-28,796.3356265543797,796.3356265543796,796.3356265543797
0,1994-03-31,813.1135809869515,813.1135809869515,813.1135809869518
0,1994-04-29,844.4381556689734,844.4381556689734,844.4381556689735
0,1994-05-31,863.5396032646788,863.5396032646786,863.5396032646786
0,1994-06-30,916.3783007302743,916.3783007302744,916.3783007302745
0,1994-07-29,913.7187775884856,913.7187775884856,913.718777588486
0,1994-08-31,889.7804588607904,889.7804588607903,889.7804588607904
0,1994-09-30,877.2571469212946,877.2571469212945,877.2571469212946
0,1994-10-31,867.5702340941747,867.5702340941746,867.5702340941747
0,1994-11-30,876.2889366861989,876.2889366861989,876.2889366861988
0,1994-12-30,863.1892422401294,863.1892422401293,863.1892422401295
0,1995-01-31,898.0312964829553,898.0312964829552,898.0312964829551
0,1995-02-28,905.5102724312566,905.5102724312565,905.5102724312565
0,1995-03-31,882.356528970899,882.356528970899,882.356528970899
0,1995-04-28,903.7596630811096,903.7596630811096,903.7596630811099
0,1995-05-31,914.3831311015688,914.3831311015687,914.3831311015688
0,1995-06-30,858.3993451462431,858.3993451462431,858.3993451462433
0,1995-07-31,829.2254087397714,829.2254087397714,829.2254087397719
0,1995-08-31,831.3329827179443,831.3329827179443,831.3329827179444
0,1995-09-29,824.5844398472019,824.584439847202,824.5844398472021
0,1995-10-31,846.7928841628386,846.7928841628386,846.7928841628388
0,1995-11-30,818.4891956043806,818.4891956043805,818.4891956043806
0,1995-12-29,803.8791557702746,803.8791557702746,803.8791557702751
0,1996-01-31,820.1821648019954,820.1821648019954,820.1821648019957
0,1996-02-29,800.1278860740119,800.1278860740119,800.127886074012
0,1996-03-29,808.9260878476019,808.926087847602,808.9260878476023
0,1996-04-30,758.3014443843146,758.3014443843146,758.3014443843147
0,1996-05-31,755.2033192744883,755.2033192744883,755.203319274488
0,1996-06-28,788.3435005959518,788.3435005959518,788.3435005959518
0,1996-07-31,859.5205855249048,859.5205855249048,859.520585524905
0,1996-08-30,836.5255478414406,836.5255478414406,836.5255478414408
0,1996-09-30,815.0029028600736,815.0029028600736,815.0029028600737
0,1996-10-31,860.8496707675192,860.8496707675192,860.8496707675193
0,1996-11-29,896.7928705460206,896.7928705460206,896.7928705460207
0,1996-12-31,921.1109300159887,921.1109300159886,921.1109300159883
0,1997-01-31,923.5918482658656,923.5918482658656,923.5918482658657
0,1997-02-28,1005.5426927860071,1005.5426927860071,1005.5426927860071
0,1997-03-31,1071.4740567116492,1071.4740567116494,1071.4740567116496
0,1997-04-30,1089.7382437825834,1089.7382437825834,1089.7382437825836
0,1997-05-30,1006.8033673973724,1006.8033673973725,1006.8033673973727
0,1997-06-30,1020.097815576443,1020.0978155764432,1020.0978155764433
0,1997-07-31,1023.0796467896546,1023.0796467896546,1023.0796467896547
0,1997-08-29,1039.6432483610104,1039.6432483610104,1039.6432483610101
0,1997-09-30,1044.5008597029728,1044.5008597029728,1044.500859702973
0,1997-10-31,1091.4363554781226,1091.4363554781226,1091.4363554781226
0,1997-11-28,1113.9036450014328,1113.9036450014328,1113.9036450014326
0,1997-12-31,1121.1011102775824,1121.1011102775824,1121.1011102775826
0,1998-01-30,1093.373499646736,1093.3734996467363,1093.3734996467365
0,1998-02-27,1068.258589513306,1068.258589513306,1068.2585895133059
0,1998-03-31,1072.1872169285832,1072.1872169285832,1072.187216928583
0,1998-04-30,1088.598027736298,1088.598027736298,1088.5980277362978
0,1998-05-29,1146.1290086648112,1146.1290086648112,1146.129008664811
0,1998-06-30,1081.0024922445405,1081.0024922445405,1081.0024922445402
0,1998-07-31,1098.5536354795713,1098.5536354795713,1098.5536354795713
0,1998-08-31,1192.2838696806268,1192.283869680627,1192.2838696806273
0,1998-09-30,1087.7227519148923,1087.7227519148923,1087.7227519148923
0,1998-10-30,1055.7330404631978,1055.7330404631975,1055.7330404631973
0,1998-11-30,991.959520100224,991.9595201002239,991.9595201002244
0,1998-12-31,889.0339567260888,889.0339567260888,889.0339567260887
0,1999-01-29,862.1734069934078,863.8413881504924,863.0073975719502
0,1999-02-26,849.7503996845408,851.4183808416255,850.5843902630832
0,1999-03-31,776.7388945851793,778.4068757422638,777.5728851637216
0,1999-04-30,798.0214452465467,799.6894264036314,798.8554358250892
0,1999-05-28,828.8895030820738,830.5574842391585,829.7234936606162
0,1999-06-30,790.3442190359885,792.0122001930732,791.1782096145312
0,1999-07-30,826.7409334443668,828.4089146014514,827.5749240229094
0,1999-08-31,827.454309858349,829.1222910154337,828.2883004368914
0,1999-09-30,774.4110554416602,776.0790365987449,775.2450460202024
0,1999-10-29,710.2175984464461,711.8855796035307,711.0515890249884
0,1999-11-30,614.8503336746811,616.5183148317659,615.6843242532236
0,1999-12-31,518.7728664166435,520.4408475737283,519.6068569951863
0,2000-01-31,532.964650301701,534.6326314587857,533.7986408802434
0,2000-02-29,417.207570409526,418.8755515666108,418.04156098806834
0,2000-03-31,442.2869296228199,443.9549107799048,443.1209202013624
0,2000-04-28,516.6938604282354,518.3618415853202,517.527851006778
0,2000-05-31,577.2084837793537,578.8764649364387,578.0424743578964
0,2000-06-30,441.57428408619705,443.24226524328185,442.4082746647394
0,2000-07-31,489.75827263911845,491.4262537962033,490.59226321766084
0,2000-08-31,463.8143462040443,465.48232736112925,464.6483367825869
0,2000-09-29,488.81932217514714,490.48730333223193,489.65331275368953
0,2000-10-31,525.8940543123082,527.562035469393,526.7280448908505
0,2000-11-30,635.3356584854953,637.0036396425801,636.1696490640378
0,2000-12-29,637.6217360128733,639.289717169958,638.4557265914157
0,2001-01-31,639.579994876642,641.2479760337268,640.4139854551843
0,2001-02-28,760.1006962373932,761.7686773944779,760.9346868159353
0,2001-03-30,856.7270229133248,858.3950040704095,857.5610134918675
0,2001-04-30,747.5979248273244,749.2659059844091,748.4319154058667
0,2001-05-31,789.0503923294331,790.7183734865179,789.8843829079754
0,2001-06-29,791.3153658160567,792.9833469731412,792.1493563945992
0,2001-07-31,844.7526845964835,846.4206657535681,845.5866751750258
0,2001-08-31,902.2122979692789,903.8802791263636,903.0462885478213
0,2001-09-28,939.5457914804153,941.2137726374999,940.3797820589577
0,2001-10-31,880.6285354368423,882.2965165939269,881.4625260153848
0,2001-11-30,850.4657123161425,852.1336934732271,851.299702894685
0,2001-12-31,867.0270687034827,868.6950498605672,867.8610592820252
0,2002-01-31,937.9913691604941,939.6593503175786,938.8253597390365
0,2002-02-28,959.7353909403972,961.4033720974818,960.5693815189397
0,2002-03-28,988.0015382401322,989.6695193972167,988.8355288186747
0,2002-04-30,1108.5547746761579,1110.2227558332424,1109.3887652547
0,2002-05-31,1147.9490057648163,1149.6169869219007,1148.7829963433585
0,2002-06-28,1223.0074460266162,1224.6754271837008,1223.8414366051588
0,2002-07-31,1259.7294915815496,1261.3974727386342,1260.563482160092
0,2002-08-30,1252.8429703609038,1254.5109515179884,1253.6769609394464
0,2002-09-30,1258.2792729097625,1259.9472540668469,1259.1132634883047
0,2002-10-31,1203.4106100932165,1205.0785912503009,1204.2446006717587
0,2002-11-29,1188.7276483965777,1190.3956295536623,1189.5616389751203
0,2002-12-31,1181.3717228641192,1183.0397040212035,1182.2057134426614
0,2003-01-31,1178.083385469352,1179.7513666264365,1178.9173760478943
0,2003-02-28,1165.9178750919777,1167.585856249062,1166.7518656705195
0,2003-03-31,1115.981618703479,1117.6495998605635,1116.8156092820213
0,2003-04-30,1140.40805222756,1142.0760333846445,1141.2420428061023
0,2003-05-30,1141.0646826820036,1142.7326638390884,1141.8986732605458
0,2003-06-30,1146.786323603519,1148.4543047606035,1147.6203141820613
0,2003-07-31,1140.61191587796,1142.2798970350448,1141.4459064565026
0,2003-08-29,1157.2302743589594,1158.898255516044,1158.0642649375018
0,2003-09-30,1181.577865225191,1183.2458463822759,1182.4118558037342
0,2003-10-31,1206.9835546443433,1208.651535801428,1207.8175452228859
0,2003-11-28,1239.433118741017,1241.1010998981014,1240.2671093195593
0,2003-12-31,1311.9667185441863,1313.6346997012708,1312.8007091227287
0,2004-01-30,1314.2757149893405,1315.9436961464248,1315.1097055678827
0,2004-02-27,1351.7960157061086,1353.4639968631932,1352.630006284651
0,2004-03-31,1374.4001186868186,1376.0680998439032,1375.234109265361
0,2004-04-30,1428.6132832001917,1430.2812643572763,1429.4472737787337
0,2004-05-28,1421.965214360122,1423.6331955172066,1422.7992049386648
0,2004-06-30,1457.9966245353642,1459.6646056924487,1458.830615113906
0,2004-07-30,1547.6062745587672,1549.2742557158515,1548.4402651373093
0,2004-08-31,1563.509562822439,1565.1775439795233,1564.3435534009816
0,2004-09-30,1537.326799063699,1538.9947802207835,1538.160789642241
0,2004-10-29,1527.0341250694355,1528.7021062265198,1527.8681156479777
0,2004-11-30,1508.7415984142694,1510.4095795713538,1509.5755889928118
0,2004-12-31,1493.150555100059,1494.8185362571433,1493.984545678602
0,2005-01-31,1502.657020091806,1504.3250012488904,1503.4910106703483
0,2005-02-28,1520.961921692396,1522.6299028494802,1521.795912270938
0,2005-03-31,1566.8022623507063,1568.4702435077909,1567.6362529292483
0,2005-04-29,1572.5412243958122,1574.209205552897,1573.3752149743548
0,2005-05-31,1527.9283496355706,1529.596330792655,1528.762340214113
0,2005-06-30,1541.5239973589423,1543.1919785160267,1542.357987937485
0,2005-07-29,1532.817402960577,1534.4853841176616,1533.651393539119
0,2005-08-31,1545.670283225206,1547.3382643822904,1546.5042738037482
0,2005-09-30,1530.9229869148085,1532.5909680718928,1531.7569774933506
0,2005-10-31,1535.8406509341153,1537.5086320912,1536.674641512658
0,2005-11-30,1513.456771182648,1515.1247523397328,1514.2907617611907
0,2005-12-30,1526.9428680916396,1528.610849248724,1527.7768586701818
0,2006-01-31,1536.2394739353047,1537.9074550923895,1537.0734645138473
0,2006-02-28,1546.8173468480536,1548.4853280051382,1547.6513374265955
0,2006-03-31,1570.7009986836156,1572.3689798407001,1571.534989262158
0,2006-04-28,1595.585490898999,1597.2534720560834,1596.4194814775415
0,2006-05-31,1660.5497694663281,1662.2177506234125,1661.3837600448703
0,2006-06-30,1677.412515339598,1679.0804964966824,1678.2465059181402
0,2006-07-31,1742.8719791226245,1744.5399602797088,1743.7059697011669
0,2006-08-31,1710.4975767835654,1712.16555794065,1711.3315673621078
